Test: [0/167]	Time 36.330 (36.330)	Loss 174.2544 (174.2544)	Acc@1 0.000 (0.000)	Acc@5 0.000 (0.000)
 * Acc@1 0.098 Acc@5 0.498
Epoch: [0][0/4271]	Time 46.236 (46.236)	Data 36.567 (36.567)	Loss 9.3022 (9.3022)	Entropy Loss 9.2817 (9.2817)	KLCD_Loss 0.0204 (0.0204)	Learning Rate 0.12000000	Acc@1 0.000 (0.000)	Acc@5 2.000 (2.000)
Epoch: [12][4000/4271]	Time 1.546 (1.541)	Data 0.000 (0.010)	Loss 2.8101 (2.7267)	Entropy Loss 2.8088 (2.7254)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11659163	Acc@1 41.667 (41.676)	Acc@5 66.667 (66.186)
Epoch: [12][4200/4271]	Time 1.521 (1.542)	Data 0.000 (0.009)	Loss 2.7366 (2.7272)	Entropy Loss 2.7353 (2.7260)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11656715	Acc@1 42.667 (41.665)	Acc@5 67.333 (66.180)
Test: [0/167]	Time 21.169 (21.169)	Loss 1.6869 (1.6869)	Acc@1 58.667 (58.667)	Acc@5 86.333 (86.333)
 * Acc@1 45.618 Acc@5 71.806
Epoch: [13][0/4271]	Time 38.660 (38.660)	Data 36.927 (36.927)	Loss 2.6352 (2.6352)	Entropy Loss 2.6340 (2.6340)	KLCD_Loss 0.0012 (0.0012)	Learning Rate 0.11655849	Acc@1 44.333 (44.333)	Acc@5 69.000 (69.000)
Epoch: [13][200/4271]	Time 1.533 (1.719)	Data 0.000 (0.184)	Loss 2.5484 (2.6861)	Entropy Loss 2.5471 (2.6848)	KLCD_Loss 0.0012 (0.0012)	Learning Rate 0.11653389	Acc@1 42.333 (42.076)	Acc@5 69.333 (66.824)
Epoch: [13][400/4271]	Time 1.548 (1.625)	Data 0.000 (0.092)	Loss 2.6410 (2.6893)	Entropy Loss 2.6397 (2.6880)	KLCD_Loss 0.0012 (0.0012)	Learning Rate 0.11650921	Acc@1 42.667 (42.238)	Acc@5 66.333 (66.755)
Epoch: [13][600/4271]	Time 1.521 (1.593)	Data 0.000 (0.062)	Loss 2.4670 (2.6966)	Entropy Loss 2.4658 (2.6953)	KLCD_Loss 0.0012 (0.0012)	Learning Rate 0.11648444	Acc@1 45.333 (42.104)	Acc@5 69.667 (66.611)
Epoch: [13][800/4271]	Time 1.585 (1.580)	Data 0.000 (0.046)	Loss 2.6925 (2.7007)	Entropy Loss 2.6912 (2.6994)	KLCD_Loss 0.0012 (0.0012)	Learning Rate 0.11645959	Acc@1 43.000 (42.030)	Acc@5 67.333 (66.545)
Epoch: [13][1000/4271]	Time 1.614 (1.572)	Data 0.000 (0.037)	Loss 2.8063 (2.7008)	Entropy Loss 2.8050 (2.6995)	KLCD_Loss 0.0012 (0.0012)	Learning Rate 0.11643465	Acc@1 36.667 (42.037)	Acc@5 64.000 (66.584)
Epoch: [13][1200/4271]	Time 1.545 (1.568)	Data 0.000 (0.031)	Loss 2.7162 (2.7021)	Entropy Loss 2.7149 (2.7008)	KLCD_Loss 0.0013 (0.0012)	Learning Rate 0.11640962	Acc@1 39.333 (42.013)	Acc@5 68.333 (66.575)
Epoch: [13][1400/4271]	Time 1.532 (1.564)	Data 0.000 (0.027)	Loss 2.7753 (2.7036)	Entropy Loss 2.7741 (2.7023)	KLCD_Loss 0.0012 (0.0012)	Learning Rate 0.11638452	Acc@1 41.333 (41.981)	Acc@5 67.333 (66.557)
Epoch: [13][1600/4271]	Time 1.521 (1.561)	Data 0.000 (0.023)	Loss 2.6735 (2.7038)	Entropy Loss 2.6723 (2.7025)	KLCD_Loss 0.0013 (0.0012)	Learning Rate 0.11635932	Acc@1 40.333 (41.974)	Acc@5 68.000 (66.564)
Epoch: [13][1800/4271]	Time 1.520 (1.560)	Data 0.000 (0.021)	Loss 2.4902 (2.7045)	Entropy Loss 2.4889 (2.7032)	KLCD_Loss 0.0013 (0.0012)	Learning Rate 0.11633405	Acc@1 43.000 (41.938)	Acc@5 70.000 (66.549)
Epoch: [13][2000/4271]	Time 1.582 (1.558)	Data 0.000 (0.019)	Loss 2.5582 (2.7063)	Entropy Loss 2.5569 (2.7051)	KLCD_Loss 0.0013 (0.0012)	Learning Rate 0.11630868	Acc@1 45.333 (41.924)	Acc@5 69.333 (66.540)
Epoch: [13][2200/4271]	Time 1.584 (1.557)	Data 0.000 (0.017)	Loss 2.7330 (2.7069)	Entropy Loss 2.7317 (2.7057)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11628324	Acc@1 38.000 (41.923)	Acc@5 64.000 (66.535)
Epoch: [13][2400/4271]	Time 1.598 (1.557)	Data 0.000 (0.016)	Loss 2.9933 (2.7086)	Entropy Loss 2.9920 (2.7074)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11625770	Acc@1 39.000 (41.915)	Acc@5 62.667 (66.490)
Epoch: [13][2600/4271]	Time 1.527 (1.556)	Data 0.000 (0.014)	Loss 2.5152 (2.7099)	Entropy Loss 2.5139 (2.7086)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11623209	Acc@1 45.000 (41.889)	Acc@5 69.667 (66.477)
Epoch: [13][2800/4271]	Time 1.553 (1.556)	Data 0.000 (0.013)	Loss 2.6217 (2.7096)	Entropy Loss 2.6204 (2.7084)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11620639	Acc@1 42.333 (41.898)	Acc@5 68.667 (66.491)
Epoch: [13][3000/4271]	Time 1.521 (1.555)	Data 0.000 (0.012)	Loss 2.6511 (2.7107)	Entropy Loss 2.6499 (2.7094)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11618060	Acc@1 44.333 (41.888)	Acc@5 69.667 (66.482)
Epoch: [13][3200/4271]	Time 1.589 (1.555)	Data 0.000 (0.012)	Loss 2.8233 (2.7123)	Entropy Loss 2.8220 (2.7111)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11615473	Acc@1 39.333 (41.866)	Acc@5 65.000 (66.449)
Epoch: [13][3400/4271]	Time 1.561 (1.555)	Data 0.000 (0.011)	Loss 2.7284 (2.7125)	Entropy Loss 2.7272 (2.7112)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11612878	Acc@1 42.667 (41.863)	Acc@5 69.667 (66.442)
Epoch: [13][3600/4271]	Time 1.601 (1.555)	Data 0.000 (0.010)	Loss 2.7120 (2.7141)	Entropy Loss 2.7108 (2.7128)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11610274	Acc@1 39.000 (41.841)	Acc@5 67.000 (66.413)
Epoch: [13][3800/4271]	Time 1.522 (1.555)	Data 0.000 (0.010)	Loss 2.6422 (2.7148)	Entropy Loss 2.6409 (2.7136)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11607662	Acc@1 43.000 (41.836)	Acc@5 68.333 (66.396)
Epoch: [13][4000/4271]	Time 1.536 (1.555)	Data 0.000 (0.009)	Loss 2.8745 (2.7154)	Entropy Loss 2.8733 (2.7142)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11605041	Acc@1 41.667 (41.838)	Acc@5 64.667 (66.386)
Epoch: [13][4200/4271]	Time 1.518 (1.555)	Data 0.000 (0.009)	Loss 2.7030 (2.7161)	Entropy Loss 2.7018 (2.7149)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11602412	Acc@1 41.000 (41.823)	Acc@5 67.667 (66.372)
Epoch: [14][0/4271]	Time 39.499 (39.499)	Data 37.711 (37.711)	Loss 2.6217 (2.6217)	Entropy Loss 2.6204 (2.6204)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11601483	Acc@1 45.000 (45.000)	Acc@5 68.333 (68.333)
Epoch: [14][200/4271]	Time 1.520 (1.737)	Data 0.000 (0.188)	Loss 2.4725 (2.6921)	Entropy Loss 2.4712 (2.6909)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11598842	Acc@1 46.000 (41.978)	Acc@5 69.333 (66.693)
Epoch: [14][400/4271]	Time 1.584 (1.644)	Data 0.000 (0.094)	Loss 2.8781 (2.6855)	Entropy Loss 2.8768 (2.6842)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11596193	Acc@1 39.000 (42.071)	Acc@5 62.667 (66.815)
Epoch: [14][600/4271]	Time 1.522 (1.613)	Data 0.000 (0.063)	Loss 2.8493 (2.6873)	Entropy Loss 2.8481 (2.6861)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11593536	Acc@1 43.000 (42.018)	Acc@5 63.667 (66.806)
Epoch: [14][800/4271]	Time 1.526 (1.595)	Data 0.000 (0.047)	Loss 2.7307 (2.6899)	Entropy Loss 2.7294 (2.6886)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11590870	Acc@1 42.667 (42.127)	Acc@5 65.333 (66.753)
Epoch: [14][1000/4271]	Time 1.562 (1.584)	Data 0.001 (0.038)	Loss 2.7559 (2.6912)	Entropy Loss 2.7547 (2.6899)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11588196	Acc@1 43.333 (42.084)	Acc@5 69.333 (66.744)
Epoch: [14][1200/4271]	Time 1.523 (1.577)	Data 0.000 (0.032)	Loss 2.7241 (2.6902)	Entropy Loss 2.7228 (2.6889)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11585513	Acc@1 44.333 (42.124)	Acc@5 65.333 (66.765)
Epoch: [14][1400/4271]	Time 1.512 (1.571)	Data 0.000 (0.027)	Loss 2.5057 (2.6932)	Entropy Loss 2.5045 (2.6919)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11582822	Acc@1 49.333 (42.092)	Acc@5 71.000 (66.714)
Epoch: [14][1600/4271]	Time 1.583 (1.566)	Data 0.000 (0.024)	Loss 2.7372 (2.6976)	Entropy Loss 2.7360 (2.6964)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11580123	Acc@1 43.667 (42.000)	Acc@5 65.000 (66.641)
Epoch: [14][1800/4271]	Time 1.521 (1.563)	Data 0.000 (0.021)	Loss 2.9027 (2.6997)	Entropy Loss 2.9015 (2.6984)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11577415	Acc@1 39.667 (41.997)	Acc@5 62.000 (66.585)
Epoch: [14][2000/4271]	Time 1.522 (1.560)	Data 0.000 (0.019)	Loss 2.8642 (2.7027)	Entropy Loss 2.8629 (2.7014)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11574699	Acc@1 38.000 (41.974)	Acc@5 61.333 (66.527)
Epoch: [14][2200/4271]	Time 1.587 (1.558)	Data 0.000 (0.017)	Loss 2.8971 (2.7061)	Entropy Loss 2.8958 (2.7048)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11571975	Acc@1 34.667 (41.927)	Acc@5 61.333 (66.483)
Epoch: [14][2400/4271]	Time 1.527 (1.556)	Data 0.000 (0.016)	Loss 2.9057 (2.7060)	Entropy Loss 2.9044 (2.7047)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11569242	Acc@1 41.333 (41.927)	Acc@5 62.333 (66.487)
Epoch: [14][2600/4271]	Time 1.505 (1.554)	Data 0.000 (0.015)	Loss 2.8700 (2.7065)	Entropy Loss 2.8688 (2.7053)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11566501	Acc@1 38.667 (41.923)	Acc@5 63.333 (66.477)
Epoch: [14][2800/4271]	Time 1.602 (1.552)	Data 0.000 (0.014)	Loss 2.7555 (2.7068)	Entropy Loss 2.7543 (2.7055)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11563751	Acc@1 41.000 (41.945)	Acc@5 66.000 (66.482)
Epoch: [14][3000/4271]	Time 1.512 (1.551)	Data 0.000 (0.013)	Loss 2.6592 (2.7072)	Entropy Loss 2.6579 (2.7059)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11560993	Acc@1 41.333 (41.953)	Acc@5 69.667 (66.473)
Epoch: [14][3200/4271]	Time 1.512 (1.550)	Data 0.000 (0.012)	Loss 2.4409 (2.7072)	Entropy Loss 2.4396 (2.7059)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11558227	Acc@1 42.667 (41.957)	Acc@5 74.333 (66.484)
Epoch: [14][3400/4271]	Time 1.521 (1.550)	Data 0.000 (0.011)	Loss 2.8439 (2.7077)	Entropy Loss 2.8426 (2.7064)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11555452	Acc@1 38.667 (41.947)	Acc@5 64.000 (66.477)
Epoch: [14][3600/4271]	Time 1.568 (1.549)	Data 0.000 (0.011)	Loss 2.7911 (2.7073)	Entropy Loss 2.7899 (2.7060)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11552669	Acc@1 42.333 (41.968)	Acc@5 64.333 (66.487)
Epoch: [14][3800/4271]	Time 1.612 (1.548)	Data 0.001 (0.010)	Loss 2.6620 (2.7067)	Entropy Loss 2.6608 (2.7054)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11549878	Acc@1 42.667 (41.968)	Acc@5 66.000 (66.509)
Epoch: [14][4000/4271]	Time 1.521 (1.548)	Data 0.000 (0.010)	Loss 2.8848 (2.7068)	Entropy Loss 2.8836 (2.7056)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11547078	Acc@1 40.000 (41.972)	Acc@5 63.333 (66.500)
Epoch: [14][4200/4271]	Time 1.589 (1.548)	Data 0.000 (0.009)	Loss 2.5306 (2.7066)	Entropy Loss 2.5294 (2.7054)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11544270	Acc@1 41.333 (41.987)	Acc@5 69.667 (66.495)
Test: [0/167]	Time 21.369 (21.369)	Loss 1.3958 (1.3958)	Acc@1 66.000 (66.000)	Acc@5 88.000 (88.000)
 * Acc@1 46.304 Acc@5 72.294
Epoch: [15][0/4271]	Time 41.035 (41.035)	Data 39.152 (39.152)	Loss 2.6538 (2.6538)	Entropy Loss 2.6525 (2.6525)	KLCD_Loss 0.0012 (0.0012)	Learning Rate 0.11543277	Acc@1 42.333 (42.333)	Acc@5 66.000 (66.000)
Epoch: [15][200/4271]	Time 1.523 (1.733)	Data 0.000 (0.195)	Loss 2.7953 (2.6673)	Entropy Loss 2.7941 (2.6660)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11540458	Acc@1 40.333 (42.675)	Acc@5 62.667 (67.061)
Epoch: [15][400/4271]	Time 1.519 (1.630)	Data 0.000 (0.098)	Loss 2.7609 (2.6703)	Entropy Loss 2.7597 (2.6691)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11537630	Acc@1 41.667 (42.591)	Acc@5 67.000 (66.966)
Epoch: [15][600/4271]	Time 1.515 (1.595)	Data 0.001 (0.065)	Loss 2.7340 (2.6668)	Entropy Loss 2.7328 (2.6656)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11534794	Acc@1 43.000 (42.636)	Acc@5 65.000 (67.062)
Epoch: [15][800/4271]	Time 1.520 (1.579)	Data 0.000 (0.049)	Loss 2.8836 (2.6695)	Entropy Loss 2.8823 (2.6682)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11531950	Acc@1 42.333 (42.581)	Acc@5 61.667 (67.011)
Epoch: [15][1000/4271]	Time 1.508 (1.568)	Data 0.000 (0.039)	Loss 2.6528 (2.6711)	Entropy Loss 2.6515 (2.6699)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11529097	Acc@1 46.000 (42.578)	Acc@5 66.333 (67.010)
Epoch: [15][1200/4271]	Time 1.513 (1.562)	Data 0.001 (0.033)	Loss 2.7235 (2.6742)	Entropy Loss 2.7222 (2.6730)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11526236	Acc@1 38.000 (42.471)	Acc@5 67.333 (66.982)
Epoch: [15][1400/4271]	Time 1.502 (1.558)	Data 0.000 (0.028)	Loss 2.5892 (2.6759)	Entropy Loss 2.5879 (2.6747)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11523367	Acc@1 46.000 (42.436)	Acc@5 64.667 (66.977)
Epoch: [15][1600/4271]	Time 1.599 (1.555)	Data 0.016 (0.025)	Loss 2.4692 (2.6782)	Entropy Loss 2.4680 (2.6769)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11520490	Acc@1 46.000 (42.413)	Acc@5 72.000 (66.932)
Epoch: [15][1800/4271]	Time 1.583 (1.553)	Data 0.000 (0.022)	Loss 2.6638 (2.6794)	Entropy Loss 2.6625 (2.6781)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11517604	Acc@1 42.667 (42.403)	Acc@5 66.333 (66.930)
Epoch: [15][2000/4271]	Time 1.506 (1.552)	Data 0.000 (0.020)	Loss 2.7567 (2.6795)	Entropy Loss 2.7554 (2.6783)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11514710	Acc@1 40.667 (42.385)	Acc@5 67.333 (66.924)
Epoch: [15][2200/4271]	Time 1.536 (1.551)	Data 0.000 (0.018)	Loss 2.6568 (2.6802)	Entropy Loss 2.6556 (2.6790)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11511807	Acc@1 43.333 (42.388)	Acc@5 68.000 (66.900)
Epoch: [15][2400/4271]	Time 1.600 (1.550)	Data 0.001 (0.016)	Loss 2.5445 (2.6809)	Entropy Loss 2.5432 (2.6796)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11508896	Acc@1 47.333 (42.403)	Acc@5 71.333 (66.899)
Epoch: [15][2600/4271]	Time 1.531 (1.550)	Data 0.000 (0.015)	Loss 2.6307 (2.6813)	Entropy Loss 2.6294 (2.6801)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11505977	Acc@1 45.667 (42.398)	Acc@5 66.333 (66.905)
Epoch: [15][2800/4271]	Time 1.508 (1.550)	Data 0.000 (0.014)	Loss 2.7872 (2.6821)	Entropy Loss 2.7860 (2.6808)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11503050	Acc@1 40.333 (42.396)	Acc@5 64.000 (66.897)
Epoch: [15][3000/4271]	Time 1.527 (1.550)	Data 0.000 (0.013)	Loss 3.1369 (2.6853)	Entropy Loss 3.1356 (2.6841)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11500115	Acc@1 36.333 (42.331)	Acc@5 57.000 (66.833)
Epoch: [15][3200/4271]	Time 1.538 (1.549)	Data 0.000 (0.012)	Loss 2.4770 (2.6850)	Entropy Loss 2.4758 (2.6837)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11497171	Acc@1 44.000 (42.344)	Acc@5 70.333 (66.835)
Epoch: [15][3400/4271]	Time 1.600 (1.549)	Data 0.000 (0.012)	Loss 2.7826 (2.6869)	Entropy Loss 2.7813 (2.6857)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11494219	Acc@1 42.333 (42.318)	Acc@5 64.000 (66.813)
Epoch: [15][3600/4271]	Time 1.615 (1.549)	Data 0.000 (0.011)	Loss 2.8949 (2.6878)	Entropy Loss 2.8936 (2.6866)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11491258	Acc@1 39.000 (42.304)	Acc@5 62.333 (66.797)
Epoch: [15][3800/4271]	Time 1.514 (1.550)	Data 0.000 (0.010)	Loss 2.8838 (2.6887)	Entropy Loss 2.8825 (2.6874)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11488290	Acc@1 41.333 (42.291)	Acc@5 63.333 (66.784)
Epoch: [15][4000/4271]	Time 1.524 (1.550)	Data 0.000 (0.010)	Loss 2.6521 (2.6896)	Entropy Loss 2.6508 (2.6884)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11485313	Acc@1 44.333 (42.275)	Acc@5 67.000 (66.776)
Epoch: [15][4200/4271]	Time 1.583 (1.550)	Data 0.000 (0.009)	Loss 2.8518 (2.6901)	Entropy Loss 2.8505 (2.6889)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11482328	Acc@1 39.000 (42.268)	Acc@5 61.333 (66.772)
Epoch: [16][0/4271]	Time 40.065 (40.065)	Data 38.481 (38.481)	Loss 2.6058 (2.6058)	Entropy Loss 2.6045 (2.6045)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11481273	Acc@1 43.333 (43.333)	Acc@5 67.667 (67.667)
Epoch: [16][200/4271]	Time 1.528 (1.721)	Data 0.000 (0.191)	Loss 2.5768 (2.6506)	Entropy Loss 2.5755 (2.6494)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11478277	Acc@1 47.333 (42.968)	Acc@5 70.000 (67.451)
Epoch: [16][400/4271]	Time 1.583 (1.630)	Data 0.000 (0.096)	Loss 2.8426 (2.6652)	Entropy Loss 2.8413 (2.6640)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11475272	Acc@1 43.000 (42.708)	Acc@5 66.000 (67.152)
Epoch: [16][600/4271]	Time 1.615 (1.604)	Data 0.000 (0.064)	Loss 2.6923 (2.6766)	Entropy Loss 2.6910 (2.6753)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11472259	Acc@1 42.000 (42.484)	Acc@5 65.333 (67.008)
Epoch: [16][800/4271]	Time 1.520 (1.590)	Data 0.000 (0.048)	Loss 2.6045 (2.6781)	Entropy Loss 2.6032 (2.6768)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11469238	Acc@1 38.000 (42.496)	Acc@5 68.333 (66.968)
Epoch: [16][1000/4271]	Time 1.520 (1.581)	Data 0.000 (0.039)	Loss 2.6034 (2.6804)	Entropy Loss 2.6021 (2.6791)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11466209	Acc@1 47.000 (42.454)	Acc@5 68.667 (66.933)
Epoch: [16][1200/4271]	Time 1.527 (1.574)	Data 0.000 (0.032)	Loss 2.5022 (2.6794)	Entropy Loss 2.5010 (2.6782)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11463172	Acc@1 49.333 (42.444)	Acc@5 67.000 (66.961)
Epoch: [16][1400/4271]	Time 1.519 (1.569)	Data 0.000 (0.028)	Loss 2.7648 (2.6774)	Entropy Loss 2.7636 (2.6761)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11460126	Acc@1 39.667 (42.466)	Acc@5 63.333 (66.976)
Epoch: [16][1600/4271]	Time 1.520 (1.565)	Data 0.000 (0.024)	Loss 2.5641 (2.6755)	Entropy Loss 2.5629 (2.6743)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11457073	Acc@1 44.667 (42.473)	Acc@5 69.333 (67.015)
Epoch: [16][1800/4271]	Time 1.519 (1.561)	Data 0.000 (0.021)	Loss 2.6948 (2.6760)	Entropy Loss 2.6936 (2.6747)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11454011	Acc@1 44.667 (42.485)	Acc@5 65.000 (67.001)
Epoch: [16][2000/4271]	Time 1.529 (1.558)	Data 0.000 (0.019)	Loss 2.5828 (2.6781)	Entropy Loss 2.5815 (2.6768)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11450940	Acc@1 43.667 (42.447)	Acc@5 70.333 (66.985)
Epoch: [16][2200/4271]	Time 1.521 (1.555)	Data 0.001 (0.018)	Loss 2.8966 (2.6788)	Entropy Loss 2.8953 (2.6775)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11447862	Acc@1 37.667 (42.437)	Acc@5 63.000 (66.978)
Epoch: [16][2400/4271]	Time 1.519 (1.552)	Data 0.000 (0.016)	Loss 2.9237 (2.6790)	Entropy Loss 2.9224 (2.6777)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11444775	Acc@1 41.000 (42.436)	Acc@5 65.333 (66.974)
Epoch: [16][2600/4271]	Time 1.505 (1.550)	Data 0.000 (0.015)	Loss 2.6643 (2.6797)	Entropy Loss 2.6630 (2.6784)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11441681	Acc@1 44.333 (42.416)	Acc@5 68.667 (66.979)
Epoch: [16][2800/4271]	Time 1.539 (1.548)	Data 0.000 (0.014)	Loss 2.6090 (2.6803)	Entropy Loss 2.6078 (2.6790)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11438578	Acc@1 44.000 (42.402)	Acc@5 68.333 (66.966)
Epoch: [16][3000/4271]	Time 1.511 (1.546)	Data 0.000 (0.013)	Loss 2.6764 (2.6798)	Entropy Loss 2.6751 (2.6785)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11435467	Acc@1 44.667 (42.422)	Acc@5 64.333 (66.970)
Epoch: [16][3200/4271]	Time 1.543 (1.545)	Data 0.000 (0.012)	Loss 2.8422 (2.6801)	Entropy Loss 2.8409 (2.6788)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11432347	Acc@1 39.000 (42.414)	Acc@5 64.000 (66.971)
Epoch: [16][3400/4271]	Time 1.507 (1.543)	Data 0.000 (0.011)	Loss 2.8216 (2.6810)	Entropy Loss 2.8203 (2.6797)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11429220	Acc@1 41.000 (42.397)	Acc@5 61.667 (66.949)
Epoch: [16][3600/4271]	Time 1.518 (1.543)	Data 0.000 (0.011)	Loss 2.6736 (2.6810)	Entropy Loss 2.6724 (2.6797)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11426084	Acc@1 44.667 (42.400)	Acc@5 64.333 (66.952)
Epoch: [16][3800/4271]	Time 1.516 (1.542)	Data 0.000 (0.010)	Loss 2.6288 (2.6809)	Entropy Loss 2.6276 (2.6796)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11422940	Acc@1 44.000 (42.408)	Acc@5 67.333 (66.952)
Epoch: [16][4000/4271]	Time 1.513 (1.542)	Data 0.000 (0.010)	Loss 2.5843 (2.6812)	Entropy Loss 2.5830 (2.6799)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11419789	Acc@1 44.333 (42.405)	Acc@5 69.667 (66.940)
Epoch: [16][4200/4271]	Time 1.559 (1.543)	Data 0.016 (0.009)	Loss 2.6398 (2.6813)	Entropy Loss 2.6386 (2.6800)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11416628	Acc@1 39.333 (42.405)	Acc@5 66.000 (66.934)
Test: [0/167]	Time 21.111 (21.111)	Loss 1.5204 (1.5204)	Acc@1 64.000 (64.000)	Acc@5 85.667 (85.667)
 * Acc@1 47.744 Acc@5 73.586
Epoch: [17][0/4271]	Time 38.697 (38.697)	Data 37.046 (37.046)	Loss 2.5249 (2.5249)	Entropy Loss 2.5237 (2.5237)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11415512	Acc@1 44.000 (44.000)	Acc@5 68.000 (68.000)
Epoch: [17][200/4271]	Time 1.520 (1.718)	Data 0.000 (0.184)	Loss 2.7911 (2.6471)	Entropy Loss 2.7898 (2.6459)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11412341	Acc@1 42.000 (42.947)	Acc@5 64.333 (67.522)
Epoch: [17][400/4271]	Time 1.516 (1.624)	Data 0.000 (0.093)	Loss 2.7185 (2.6442)	Entropy Loss 2.7173 (2.6430)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11409161	Acc@1 40.000 (43.067)	Acc@5 63.333 (67.571)
Epoch: [17][600/4271]	Time 1.523 (1.592)	Data 0.000 (0.062)	Loss 2.5488 (2.6525)	Entropy Loss 2.5475 (2.6513)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11405974	Acc@1 43.333 (42.955)	Acc@5 69.000 (67.383)
