Test: [0/167]	Time 32.002 (32.002)	Loss 46.5312 (46.5312)	Acc@1 0.000 (0.000)	Acc@5 0.000 (0.000)
 * Acc@1 0.098 Acc@5 0.584
Epoch: [0][0/4271]	Time 52.467 (52.467)	Data 42.173 (42.173)	Loss 8.9717 (8.9717)	Entropy Loss 8.9513 (8.9513)	KLCD_Loss 0.0204 (0.0204)	Learning Rate 0.12000000	Acc@1 1.000 (1.000)	Acc@5 4.333 (4.333)
Epoch: [12][4000/4271]	Time 1.517 (1.544)	Data 0.000 (0.011)	Loss 2.9065 (2.7186)	Entropy Loss 2.9056 (2.7177)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11398568	Acc@1 36.000 (41.815)	Acc@5 61.000 (66.301)
Epoch: [12][4200/4271]	Time 1.517 (1.544)	Data 0.000 (0.011)	Loss 2.5322 (2.7185)	Entropy Loss 2.5313 (2.7176)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11394280	Acc@1 44.333 (41.797)	Acc@5 69.667 (66.309)
Test: [0/167]	Time 22.149 (22.149)	Loss 1.4530 (1.4530)	Acc@1 64.667 (64.667)	Acc@5 88.000 (88.000)
 * Acc@1 46.032 Acc@5 72.080
Epoch: [13][0/4271]	Time 39.483 (39.483)	Data 37.782 (37.782)	Loss 2.7746 (2.7746)	Entropy Loss 2.7737 (2.7737)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11392764	Acc@1 42.667 (42.667)	Acc@5 66.333 (66.333)
Epoch: [13][200/4271]	Time 1.512 (1.731)	Data 0.000 (0.188)	Loss 2.7318 (2.6739)	Entropy Loss 2.7309 (2.6730)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11388457	Acc@1 38.667 (42.637)	Acc@5 66.000 (66.904)
Epoch: [13][400/4271]	Time 1.599 (1.628)	Data 0.000 (0.094)	Loss 2.6673 (2.6756)	Entropy Loss 2.6664 (2.6747)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11384136	Acc@1 40.333 (42.617)	Acc@5 67.667 (66.907)
Epoch: [13][600/4271]	Time 1.511 (1.593)	Data 0.000 (0.063)	Loss 2.5614 (2.6787)	Entropy Loss 2.5605 (2.6778)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11379800	Acc@1 46.000 (42.562)	Acc@5 68.000 (66.965)
Epoch: [13][800/4271]	Time 1.517 (1.577)	Data 0.001 (0.047)	Loss 2.6503 (2.6854)	Entropy Loss 2.6493 (2.6845)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11375450	Acc@1 39.333 (42.348)	Acc@5 67.000 (66.865)
Epoch: [13][1000/4271]	Time 1.504 (1.567)	Data 0.000 (0.038)	Loss 2.4209 (2.6911)	Entropy Loss 2.4199 (2.6902)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11371085	Acc@1 46.333 (42.178)	Acc@5 73.000 (66.771)
Epoch: [13][1200/4271]	Time 1.500 (1.560)	Data 0.000 (0.032)	Loss 2.6808 (2.6910)	Entropy Loss 2.6798 (2.6901)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11366707	Acc@1 42.333 (42.150)	Acc@5 65.333 (66.735)
Epoch: [13][1400/4271]	Time 1.521 (1.557)	Data 0.000 (0.027)	Loss 2.7559 (2.6897)	Entropy Loss 2.7550 (2.6888)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11362313	Acc@1 43.000 (42.173)	Acc@5 63.000 (66.787)
Epoch: [13][1600/4271]	Time 1.516 (1.553)	Data 0.000 (0.024)	Loss 2.8924 (2.6924)	Entropy Loss 2.8915 (2.6914)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11357906	Acc@1 42.000 (42.171)	Acc@5 65.667 (66.739)
Epoch: [13][1800/4271]	Time 1.508 (1.551)	Data 0.000 (0.021)	Loss 2.7285 (2.6942)	Entropy Loss 2.7275 (2.6933)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11353484	Acc@1 39.667 (42.154)	Acc@5 67.000 (66.725)
Epoch: [13][2000/4271]	Time 1.508 (1.549)	Data 0.000 (0.019)	Loss 2.8042 (2.6950)	Entropy Loss 2.8032 (2.6941)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11349048	Acc@1 39.000 (42.130)	Acc@5 65.667 (66.718)
Epoch: [13][2200/4271]	Time 1.615 (1.548)	Data 0.000 (0.017)	Loss 2.5855 (2.6965)	Entropy Loss 2.5846 (2.6956)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11344597	Acc@1 44.333 (42.107)	Acc@5 69.667 (66.683)
Epoch: [13][2400/4271]	Time 1.578 (1.547)	Data 0.000 (0.016)	Loss 2.5930 (2.6987)	Entropy Loss 2.5921 (2.6978)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11340133	Acc@1 44.667 (42.081)	Acc@5 67.333 (66.640)
Epoch: [13][2600/4271]	Time 1.586 (1.547)	Data 0.000 (0.015)	Loss 2.6493 (2.6994)	Entropy Loss 2.6483 (2.6985)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11335654	Acc@1 42.667 (42.050)	Acc@5 67.000 (66.624)
Epoch: [13][2800/4271]	Time 1.521 (1.546)	Data 0.000 (0.014)	Loss 2.7286 (2.7006)	Entropy Loss 2.7276 (2.6996)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11331160	Acc@1 39.000 (42.036)	Acc@5 66.333 (66.609)
Epoch: [13][3000/4271]	Time 1.513 (1.546)	Data 0.000 (0.013)	Loss 2.8617 (2.7016)	Entropy Loss 2.8608 (2.7007)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11326653	Acc@1 39.333 (42.035)	Acc@5 64.333 (66.599)
Epoch: [13][3200/4271]	Time 1.503 (1.545)	Data 0.000 (0.012)	Loss 2.8564 (2.7020)	Entropy Loss 2.8555 (2.7011)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11322131	Acc@1 41.333 (42.038)	Acc@5 63.667 (66.595)
Epoch: [13][3400/4271]	Time 1.505 (1.545)	Data 0.000 (0.011)	Loss 2.6434 (2.7027)	Entropy Loss 2.6425 (2.7018)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11317595	Acc@1 42.000 (42.032)	Acc@5 65.000 (66.582)
Epoch: [13][3600/4271]	Time 1.510 (1.545)	Data 0.000 (0.011)	Loss 2.7760 (2.7036)	Entropy Loss 2.7751 (2.7027)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11313045	Acc@1 42.333 (42.014)	Acc@5 65.333 (66.567)
Epoch: [13][3800/4271]	Time 1.572 (1.545)	Data 0.000 (0.010)	Loss 2.4221 (2.7042)	Entropy Loss 2.4211 (2.7033)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11308481	Acc@1 45.667 (42.005)	Acc@5 70.000 (66.555)
Epoch: [13][4000/4271]	Time 1.505 (1.545)	Data 0.000 (0.010)	Loss 2.5245 (2.7047)	Entropy Loss 2.5236 (2.7037)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11303902	Acc@1 47.667 (42.004)	Acc@5 69.333 (66.550)
Epoch: [13][4200/4271]	Time 1.552 (1.545)	Data 0.000 (0.009)	Loss 3.0073 (2.7048)	Entropy Loss 3.0064 (2.7038)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11299309	Acc@1 36.667 (42.006)	Acc@5 61.667 (66.547)
Epoch: [14][0/4271]	Time 44.015 (44.015)	Data 42.368 (42.368)	Loss 2.6836 (2.6836)	Entropy Loss 2.6827 (2.6827)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11297686	Acc@1 39.333 (39.333)	Acc@5 65.667 (65.667)
Epoch: [14][200/4271]	Time 1.551 (1.754)	Data 0.000 (0.211)	Loss 2.6433 (2.6399)	Entropy Loss 2.6424 (2.6390)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11293074	Acc@1 45.333 (43.095)	Acc@5 68.333 (67.519)
Epoch: [14][400/4271]	Time 1.524 (1.650)	Data 0.000 (0.106)	Loss 2.5583 (2.6535)	Entropy Loss 2.5574 (2.6526)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11288448	Acc@1 44.000 (42.869)	Acc@5 68.667 (67.342)
Epoch: [14][600/4271]	Time 1.507 (1.613)	Data 0.000 (0.071)	Loss 2.6790 (2.6638)	Entropy Loss 2.6781 (2.6629)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11283807	Acc@1 46.000 (42.694)	Acc@5 65.000 (67.178)
Epoch: [14][800/4271]	Time 1.585 (1.593)	Data 0.000 (0.053)	Loss 2.5862 (2.6685)	Entropy Loss 2.5853 (2.6676)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11279153	Acc@1 46.667 (42.664)	Acc@5 68.667 (67.105)
Epoch: [14][1000/4271]	Time 1.524 (1.581)	Data 0.000 (0.042)	Loss 2.9089 (2.6718)	Entropy Loss 2.9080 (2.6709)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11274485	Acc@1 37.333 (42.641)	Acc@5 64.000 (67.000)
Epoch: [14][1200/4271]	Time 1.521 (1.572)	Data 0.000 (0.035)	Loss 2.6063 (2.6783)	Entropy Loss 2.6054 (2.6774)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11269802	Acc@1 42.667 (42.523)	Acc@5 69.333 (66.881)
Epoch: [14][1400/4271]	Time 1.510 (1.565)	Data 0.001 (0.030)	Loss 2.6064 (2.6765)	Entropy Loss 2.6055 (2.6755)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11265106	Acc@1 41.333 (42.534)	Acc@5 70.333 (66.914)
Epoch: [14][1600/4271]	Time 1.522 (1.560)	Data 0.000 (0.027)	Loss 2.7597 (2.6792)	Entropy Loss 2.7588 (2.6783)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11260395	Acc@1 38.333 (42.487)	Acc@5 63.667 (66.888)
Epoch: [14][1800/4271]	Time 1.516 (1.556)	Data 0.000 (0.024)	Loss 2.7118 (2.6808)	Entropy Loss 2.7109 (2.6799)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11255670	Acc@1 41.333 (42.463)	Acc@5 64.667 (66.877)
Epoch: [14][2000/4271]	Time 1.505 (1.552)	Data 0.000 (0.021)	Loss 2.5601 (2.6826)	Entropy Loss 2.5592 (2.6817)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11250931	Acc@1 42.667 (42.396)	Acc@5 70.000 (66.856)
Epoch: [14][2200/4271]	Time 1.521 (1.549)	Data 0.000 (0.019)	Loss 2.7610 (2.6853)	Entropy Loss 2.7600 (2.6844)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11246179	Acc@1 42.667 (42.375)	Acc@5 65.667 (66.824)
Epoch: [14][2400/4271]	Time 1.566 (1.546)	Data 0.000 (0.018)	Loss 2.6583 (2.6849)	Entropy Loss 2.6574 (2.6839)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11241412	Acc@1 43.333 (42.378)	Acc@5 68.333 (66.835)
Epoch: [14][2600/4271]	Time 1.511 (1.544)	Data 0.000 (0.016)	Loss 2.7884 (2.6861)	Entropy Loss 2.7875 (2.6852)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11236631	Acc@1 41.333 (42.349)	Acc@5 66.333 (66.824)
Epoch: [14][2800/4271]	Time 1.507 (1.542)	Data 0.000 (0.015)	Loss 2.9531 (2.6876)	Entropy Loss 2.9521 (2.6867)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11231836	Acc@1 37.333 (42.317)	Acc@5 64.667 (66.808)
Epoch: [14][3000/4271]	Time 1.495 (1.540)	Data 0.001 (0.014)	Loss 2.6842 (2.6882)	Entropy Loss 2.6833 (2.6873)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11227027	Acc@1 42.000 (42.324)	Acc@5 66.000 (66.795)
Epoch: [14][3200/4271]	Time 1.521 (1.539)	Data 0.000 (0.013)	Loss 2.7766 (2.6880)	Entropy Loss 2.7756 (2.6871)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11222205	Acc@1 39.000 (42.316)	Acc@5 64.667 (66.801)
Epoch: [14][3400/4271]	Time 1.489 (1.537)	Data 0.000 (0.013)	Loss 2.5628 (2.6891)	Entropy Loss 2.5619 (2.6882)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11217368	Acc@1 48.333 (42.296)	Acc@5 69.333 (66.778)
Epoch: [14][3600/4271]	Time 1.521 (1.536)	Data 0.000 (0.012)	Loss 2.6290 (2.6895)	Entropy Loss 2.6281 (2.6886)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11212517	Acc@1 45.000 (42.289)	Acc@5 68.667 (66.770)
Epoch: [14][3800/4271]	Time 1.504 (1.535)	Data 0.000 (0.011)	Loss 2.6909 (2.6893)	Entropy Loss 2.6900 (2.6884)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11207653	Acc@1 37.667 (42.287)	Acc@5 67.333 (66.773)
Epoch: [14][4000/4271]	Time 1.518 (1.534)	Data 0.000 (0.011)	Loss 2.3086 (2.6897)	Entropy Loss 2.3077 (2.6888)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11202774	Acc@1 47.333 (42.272)	Acc@5 73.000 (66.775)
Epoch: [14][4200/4271]	Time 1.553 (1.534)	Data 0.000 (0.010)	Loss 2.6760 (2.6898)	Entropy Loss 2.6751 (2.6889)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11197882	Acc@1 43.667 (42.272)	Acc@5 68.333 (66.773)
Test: [0/167]	Time 22.126 (22.126)	Loss 1.7739 (1.7739)	Acc@1 56.000 (56.000)	Acc@5 83.667 (83.667)
 * Acc@1 47.282 Acc@5 73.006
Epoch: [15][0/4271]	Time 39.371 (39.371)	Data 37.571 (37.571)	Loss 2.5664 (2.5664)	Entropy Loss 2.5655 (2.5655)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11196152	Acc@1 45.000 (45.000)	Acc@5 71.667 (71.667)
Epoch: [15][200/4271]	Time 1.535 (1.729)	Data 0.000 (0.187)	Loss 2.4588 (2.6546)	Entropy Loss 2.4579 (2.6538)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11191241	Acc@1 45.333 (42.721)	Acc@5 72.000 (67.058)
Epoch: [15][400/4271]	Time 1.573 (1.628)	Data 0.000 (0.094)	Loss 2.6031 (2.6588)	Entropy Loss 2.6023 (2.6579)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11186316	Acc@1 48.000 (42.835)	Acc@5 70.333 (67.116)
Epoch: [15][600/4271]	Time 1.519 (1.592)	Data 0.000 (0.063)	Loss 2.8447 (2.6597)	Entropy Loss 2.8438 (2.6588)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11181377	Acc@1 42.000 (42.836)	Acc@5 63.667 (67.052)
Epoch: [15][800/4271]	Time 1.522 (1.574)	Data 0.000 (0.047)	Loss 2.6153 (2.6604)	Entropy Loss 2.6144 (2.6595)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11176424	Acc@1 43.667 (42.784)	Acc@5 69.667 (67.141)
Epoch: [15][1000/4271]	Time 1.510 (1.564)	Data 0.001 (0.038)	Loss 2.6034 (2.6626)	Entropy Loss 2.6025 (2.6617)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11171458	Acc@1 45.333 (42.777)	Acc@5 66.000 (67.118)
Epoch: [15][1200/4271]	Time 1.519 (1.558)	Data 0.000 (0.031)	Loss 2.5604 (2.6672)	Entropy Loss 2.5595 (2.6663)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11166477	Acc@1 45.667 (42.714)	Acc@5 71.333 (67.032)
Epoch: [15][1400/4271]	Time 1.518 (1.553)	Data 0.000 (0.027)	Loss 2.6386 (2.6683)	Entropy Loss 2.6376 (2.6674)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11161483	Acc@1 43.667 (42.670)	Acc@5 67.667 (67.052)
Epoch: [15][1600/4271]	Time 1.544 (1.550)	Data 0.000 (0.024)	Loss 2.5788 (2.6717)	Entropy Loss 2.5779 (2.6708)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11156475	Acc@1 46.000 (42.623)	Acc@5 68.000 (67.009)
Epoch: [15][1800/4271]	Time 1.613 (1.550)	Data 0.000 (0.021)	Loss 2.7511 (2.6731)	Entropy Loss 2.7502 (2.6722)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11151453	Acc@1 45.000 (42.611)	Acc@5 66.000 (66.991)
Epoch: [15][2000/4271]	Time 1.531 (1.550)	Data 0.000 (0.019)	Loss 2.7295 (2.6722)	Entropy Loss 2.7286 (2.6713)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11146418	Acc@1 41.000 (42.610)	Acc@5 66.000 (67.003)
Epoch: [15][2200/4271]	Time 1.521 (1.551)	Data 0.000 (0.017)	Loss 2.9227 (2.6719)	Entropy Loss 2.9218 (2.6710)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11141368	Acc@1 39.667 (42.620)	Acc@5 63.667 (67.028)
Epoch: [15][2400/4271]	Time 1.647 (1.551)	Data 0.000 (0.016)	Loss 2.4988 (2.6723)	Entropy Loss 2.4979 (2.6714)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11136305	Acc@1 45.000 (42.624)	Acc@5 69.667 (67.024)
Epoch: [15][2600/4271]	Time 1.525 (1.552)	Data 0.000 (0.015)	Loss 2.7238 (2.6728)	Entropy Loss 2.7229 (2.6719)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11131228	Acc@1 42.333 (42.612)	Acc@5 68.333 (67.018)
Epoch: [15][2800/4271]	Time 1.520 (1.553)	Data 0.000 (0.014)	Loss 2.6778 (2.6734)	Entropy Loss 2.6769 (2.6725)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11126138	Acc@1 44.667 (42.611)	Acc@5 64.000 (67.006)
Epoch: [15][3000/4271]	Time 1.661 (1.554)	Data 0.000 (0.013)	Loss 2.6072 (2.6741)	Entropy Loss 2.6063 (2.6732)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11121034	Acc@1 43.333 (42.601)	Acc@5 68.333 (67.007)
Epoch: [15][3200/4271]	Time 1.582 (1.554)	Data 0.000 (0.012)	Loss 2.6923 (2.6749)	Entropy Loss 2.6914 (2.6740)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11115916	Acc@1 41.667 (42.578)	Acc@5 69.000 (66.980)
Epoch: [15][3400/4271]	Time 1.627 (1.555)	Data 0.000 (0.011)	Loss 2.8389 (2.6753)	Entropy Loss 2.8380 (2.6744)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11110784	Acc@1 43.000 (42.570)	Acc@5 64.333 (66.963)
Epoch: [15][3600/4271]	Time 1.695 (1.555)	Data 0.000 (0.011)	Loss 2.8265 (2.6760)	Entropy Loss 2.8256 (2.6751)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11105639	Acc@1 37.333 (42.569)	Acc@5 63.667 (66.954)
Epoch: [15][3800/4271]	Time 1.506 (1.555)	Data 0.000 (0.010)	Loss 2.7410 (2.6771)	Entropy Loss 2.7401 (2.6762)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11100480	Acc@1 41.333 (42.551)	Acc@5 66.000 (66.954)
Epoch: [15][4000/4271]	Time 1.522 (1.555)	Data 0.000 (0.010)	Loss 2.5265 (2.6771)	Entropy Loss 2.5256 (2.6762)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11095308	Acc@1 44.667 (42.548)	Acc@5 68.333 (66.955)
Epoch: [15][4200/4271]	Time 1.585 (1.556)	Data 0.000 (0.009)	Loss 2.5319 (2.6767)	Entropy Loss 2.5310 (2.6758)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11090121	Acc@1 47.667 (42.553)	Acc@5 70.000 (66.961)
Epoch: [16][0/4271]	Time 40.441 (40.441)	Data 38.874 (38.874)	Loss 2.8234 (2.8234)	Entropy Loss 2.8225 (2.8225)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11088289	Acc@1 37.333 (37.333)	Acc@5 65.333 (65.333)
Epoch: [16][200/4271]	Time 1.531 (1.733)	Data 0.000 (0.193)	Loss 2.7103 (2.6337)	Entropy Loss 2.7094 (2.6328)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11083084	Acc@1 40.667 (43.342)	Acc@5 68.000 (67.574)
Epoch: [16][400/4271]	Time 1.526 (1.635)	Data 0.000 (0.097)	Loss 2.9384 (2.6400)	Entropy Loss 2.9375 (2.6391)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11077866	Acc@1 40.333 (43.234)	Acc@5 62.667 (67.611)
Epoch: [16][600/4271]	Time 1.521 (1.605)	Data 0.000 (0.065)	Loss 2.4976 (2.6449)	Entropy Loss 2.4968 (2.6440)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11072634	Acc@1 45.667 (43.196)	Acc@5 68.333 (67.493)
Epoch: [16][800/4271]	Time 1.500 (1.594)	Data 0.000 (0.049)	Loss 2.5501 (2.6487)	Entropy Loss 2.5492 (2.6478)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11067389	Acc@1 45.333 (43.107)	Acc@5 65.667 (67.450)
Epoch: [16][1000/4271]	Time 1.627 (1.585)	Data 0.000 (0.039)	Loss 2.6567 (2.6527)	Entropy Loss 2.6558 (2.6518)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11062130	Acc@1 40.333 (43.024)	Acc@5 69.000 (67.386)
Epoch: [16][1200/4271]	Time 1.508 (1.579)	Data 0.000 (0.032)	Loss 2.6700 (2.6552)	Entropy Loss 2.6691 (2.6543)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11056858	Acc@1 39.000 (42.946)	Acc@5 68.000 (67.357)
Epoch: [16][1400/4271]	Time 1.523 (1.574)	Data 0.000 (0.028)	Loss 2.5535 (2.6562)	Entropy Loss 2.5526 (2.6553)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11051572	Acc@1 41.333 (42.902)	Acc@5 67.333 (67.335)
Epoch: [16][1600/4271]	Time 1.552 (1.570)	Data 0.000 (0.024)	Loss 2.7887 (2.6555)	Entropy Loss 2.7878 (2.6546)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11046273	Acc@1 42.667 (42.920)	Acc@5 63.000 (67.317)
Epoch: [16][1800/4271]	Time 1.526 (1.566)	Data 0.000 (0.022)	Loss 2.5245 (2.6578)	Entropy Loss 2.5236 (2.6569)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11040960	Acc@1 43.000 (42.851)	Acc@5 69.000 (67.289)
Epoch: [16][2000/4271]	Time 1.508 (1.563)	Data 0.000 (0.020)	Loss 2.6884 (2.6593)	Entropy Loss 2.6875 (2.6584)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11035634	Acc@1 43.667 (42.836)	Acc@5 67.667 (67.278)
Epoch: [16][2200/4271]	Time 1.506 (1.559)	Data 0.000 (0.018)	Loss 2.7506 (2.6607)	Entropy Loss 2.7497 (2.6598)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11030294	Acc@1 40.333 (42.816)	Acc@5 66.000 (67.258)
Epoch: [16][2400/4271]	Time 1.631 (1.556)	Data 0.000 (0.016)	Loss 2.5849 (2.6609)	Entropy Loss 2.5840 (2.6600)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11024941	Acc@1 47.333 (42.819)	Acc@5 70.333 (67.270)
Epoch: [16][2600/4271]	Time 1.522 (1.553)	Data 0.000 (0.015)	Loss 2.6476 (2.6622)	Entropy Loss 2.6467 (2.6613)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11019574	Acc@1 42.333 (42.801)	Acc@5 67.000 (67.237)
Epoch: [16][2800/4271]	Time 1.504 (1.550)	Data 0.000 (0.014)	Loss 2.8248 (2.6645)	Entropy Loss 2.8239 (2.6636)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11014194	Acc@1 40.333 (42.771)	Acc@5 63.000 (67.207)
Epoch: [16][3000/4271]	Time 1.500 (1.548)	Data 0.000 (0.013)	Loss 2.7772 (2.6650)	Entropy Loss 2.7763 (2.6641)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11008801	Acc@1 37.333 (42.742)	Acc@5 67.333 (67.202)
Epoch: [16][3200/4271]	Time 1.498 (1.546)	Data 0.001 (0.012)	Loss 2.5781 (2.6653)	Entropy Loss 2.5772 (2.6644)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11003394	Acc@1 42.667 (42.731)	Acc@5 68.333 (67.196)
Epoch: [16][3400/4271]	Time 1.500 (1.544)	Data 0.000 (0.012)	Loss 2.9179 (2.6656)	Entropy Loss 2.9170 (2.6647)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.10997974	Acc@1 41.667 (42.718)	Acc@5 63.000 (67.188)
Epoch: [16][3600/4271]	Time 1.568 (1.543)	Data 0.000 (0.011)	Loss 2.6419 (2.6666)	Entropy Loss 2.6410 (2.6657)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.10992540	Acc@1 41.000 (42.705)	Acc@5 69.333 (67.160)
Epoch: [16][3800/4271]	Time 1.518 (1.541)	Data 0.000 (0.010)	Loss 2.9232 (2.6665)	Entropy Loss 2.9224 (2.6656)	KLCD_Loss 0.0008 (0.0009)	Learning Rate 0.10987093	Acc@1 40.667 (42.707)	Acc@5 64.000 (67.158)
Epoch: [16][4000/4271]	Time 1.509 (1.540)	Data 0.001 (0.010)	Loss 2.7657 (2.6664)	Entropy Loss 2.7649 (2.6656)	KLCD_Loss 0.0008 (0.0009)	Learning Rate 0.10981633	Acc@1 38.000 (42.700)	Acc@5 70.000 (67.157)
Epoch: [16][4200/4271]	Time 1.504 (1.539)	Data 0.000 (0.009)	Loss 2.5203 (2.6675)	Entropy Loss 2.5195 (2.6666)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.10976160	Acc@1 43.667 (42.697)	Acc@5 69.667 (67.140)
Test: [0/167]	Time 25.824 (25.824)	Loss 1.2809 (1.2809)	Acc@1 68.000 (68.000)	Acc@5 90.667 (90.667)
 * Acc@1 47.396 Acc@5 73.330
Epoch: [17][0/4271]	Time 38.300 (38.300)	Data 36.667 (36.667)	Loss 2.5531 (2.5531)	Entropy Loss 2.5522 (2.5522)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.10974225	Acc@1 45.000 (45.000)	Acc@5 70.000 (70.000)
Epoch: [17][200/4271]	Time 1.504 (1.715)	Data 0.000 (0.183)	Loss 2.6353 (2.6090)	Entropy Loss 2.6344 (2.6082)	KLCD_Loss 0.0008 (0.0008)	Learning Rate 0.10968734	Acc@1 44.000 (43.570)	Acc@5 67.667 (68.030)
Epoch: [17][400/4271]	Time 1.538 (1.619)	Data 0.000 (0.092)	Loss 2.7076 (2.6231)	Entropy Loss 2.7068 (2.6223)	KLCD_Loss 0.0008 (0.0008)	Learning Rate 0.10963229	Acc@1 39.667 (43.424)	Acc@5 66.333 (67.768)
Epoch: [17][600/4271]	Time 1.509 (1.587)	Data 0.000 (0.061)	Loss 2.5179 (2.6250)	Entropy Loss 2.5170 (2.6241)	KLCD_Loss 0.0009 (0.0008)	Learning Rate 0.10957711	Acc@1 46.667 (43.413)	Acc@5 67.000 (67.805)
